path,label
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos002_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos002_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos004_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos004_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos004_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos004_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos004_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos004_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos004_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos004_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos004_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos004_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos005_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos005_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos005_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos005_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos005_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos005_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos005_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos005_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos005_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos005_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos007_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos007_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos007_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos007_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos007_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos007_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos007_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos007_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos007_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos007_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos008_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos008_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos008_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos008_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos008_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos008_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos008_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos008_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos008_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos008_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos009_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos009_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos009_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos009_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos009_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos009_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos009_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos009_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos009_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos009_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos011_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos011_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos011_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos011_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos011_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos011_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos011_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos011_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos011_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos011_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos012_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos012_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos012_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos012_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos012_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos012_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos012_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos012_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos012_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos012_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos013_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos013_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos013_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos013_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos013_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos013_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos013_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos013_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos013_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos013_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos016_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos016_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos016_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos016_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos016_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos016_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos016_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos016_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos016_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos016_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos017_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos017_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos017_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos017_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos017_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos017_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos017_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos017_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos017_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos017_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos020_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos020_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos020_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos020_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos020_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos020_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos020_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos020_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos020_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos020_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos021_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos021_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos021_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos021_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos021_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos021_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos021_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos021_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos021_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos021_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos022_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos022_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos022_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos022_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos022_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos022_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos022_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos022_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos022_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos022_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos023_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos023_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos023_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos023_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos023_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos023_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos023_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos023_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos023_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos023_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos026_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos026_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos026_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos026_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos026_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos026_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos026_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos026_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos026_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos026_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos028_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos028_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos028_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos028_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos028_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos028_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos028_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos028_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos028_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos028_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos029_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos029_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos029_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos029_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos029_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos029_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos029_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos029_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos029_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos029_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos030_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos030_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos030_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos030_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos030_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos030_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos030_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos030_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos030_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos030_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos031_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos031_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos031_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos031_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos031_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos031_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos031_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos031_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos031_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos031_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos032_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos032_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos032_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos032_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos032_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos032_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos032_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos032_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos032_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos032_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos035_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos035_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos035_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos035_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos035_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos035_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos035_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos035_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos035_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos035_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos036_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos036_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos036_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos036_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos036_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos036_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos036_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos036_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos036_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos036_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos037_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos037_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos037_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos037_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos037_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos037_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos037_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos037_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos037_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos037_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos038_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos038_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos038_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos038_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos038_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos038_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos038_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos038_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos038_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos038_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos039_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos039_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos039_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos039_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos039_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos039_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos039_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos039_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos039_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos039_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos040_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos040_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos040_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos040_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos040_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos040_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos040_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos040_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos040_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos040_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos043_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos043_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos043_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos043_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos043_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos043_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos043_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos043_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos043_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos043_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos044_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos044_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos044_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos044_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos044_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos044_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos044_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos044_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos044_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos044_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos045_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos045_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos045_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos045_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos045_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos045_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos045_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos045_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos045_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos045_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos046_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos046_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos046_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos046_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos046_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos046_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos046_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos046_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos046_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos046_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos047_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos047_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos047_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos047_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos047_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos047_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos047_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos047_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos047_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos047_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos049_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos049_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos049_x264__2.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos049_x264__3.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos049_x264__4.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos049_x264__5.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos049_x264__6.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos049_x264__7.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos049_x264__8.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos049_x264__9.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos052_x264__0.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos052_x264__1.npy,Normal
data_feat/ucf_internvl_train_feature/Normal/Normal_Videos052_x264__2.npy,Normal
